id,name,screen_name,location,protected,description,followers_count,friends_count,listed_count,created_time,favorites_count,timezone,verification,statuses_count,language,topic,text,stance,count,Unnamed: 0,tweet_id,user_id,time,word_count,char_count,avg_word,hastags,mentions,number_digit,uppercase,lowercase
3115778042.0,Dave,depraved_dave,"Illinois, USA",False,"I think President Trump is a great president. He's just a guy, who happens to be a billionaire, that got sick of our government raping us.    #MAGA #KAG #2A",1069,1658,0,3/29/2015 18:16,6394,,False,2556,en,colton,CNN is evil.,Strong Agreement,3,28,9.66551e+17,3115778042.0,2/22/2018 5:50,3,12,3.3333333333333335,0,0,0,1,2
17484454.0,Deplorable Drac,drachman56,United States of America,False,"Made in America ~ In God We Trust ~ ΜΟΛΩΝ ΛΑΒ ~ ~ 4 boxes keep us free..The soap box, ballot box, jury box, & the cartridge box ~ ~ PLM NRA 🇺🇸",4767,4795,13,11/19/2008 11:54,2960,,False,15382,en,colton,"Evidence in hand and @CNN #FakeNews denied allegations,",Strong Agreement,3,29,9.6758e+17,17484454.0,2/25/2018 2:00,8,55,6.0,1,1,0,1,5
2958358343.0,AnnieO,StcyrAnnie,"Midwest, USA",False,"Nosy me....Right leaning woman in search of truth. #BackTheBlue #Christian #deplorable #MAGA 
I'm on https://t.co/nc2YoTgHON  @AnnieO",2339,2615,9,1/3/2015 12:17,60879,,False,19405,en,colton,The left never lets a tragedy stand in the way of their dishonest policy pushes. It reminds me of how they mistreated Evan Todd after Columbine.,Strong Agreement,3,30,9.66705e+17,2958358343.0,2/22/2018 16:01,26,144,4.576923076923077,0,0,0,0,21
3225642185.0,AmericaWeTrust,america_trust,"New York, USA",False,#TrumpPence16 #TrumpTrain #MAGA #AmericaFirst #DrainTheSwamp #1A #2A #NRA #BuildTheWall #ProLife #Veterans FOLLOW ME ON➡️https://t.co/vy2VGnw9bi @AmericaWeTrust,1701,1462,10,5/1/2015 0:56,12096,,False,18323,en,colton,"So, there are people that don't know #CNNFakeNews is a biased Liberal News Parody!?",Strong Agreement,3,31,9.66703e+17,3225642185.0,2/22/2018 15:55,14,83,5.0,1,0,0,0,9
9.40307e+17,Hugh Adams,GreyWolfwon,United States,False,"Two time NDE Survivor.   Finding the truth is a quest.  Speaking the Truth is a desire.  Living in truth is the battle.   ~GreyWolf~
Navy Vet. ⚓️",330,347,1,12/11/2017 19:46,1906,,False,2508,en,colton,"ONE would assume that there is supposed to be a free flowing forum of differing ideas in these things...... only one assumes in his case.
CNN hates it when we call them fake news, and here is why.",Strong Agreement,3,32,9.66668e+17,9.40307e+17,2/22/2018 13:36,37,198,4.184210526315789,0,0,0,2,36
474531313.0,Linda,lwerth21,"Harrisburg, NC",False,Loves God & Family & President Trump!🇺🇸 #TrumpTrain🚂 Family of Navy vets!🇺🇸God Bless America & #POTUS. 🇺🇸Followed by @GenFlynn🇺🇸 NO LISTS!! Will BLOCK!,5786,6352,1,1/26/2012 2:51,20792,,False,5484,en,colton,"CNN wants it their way or no way!
#FakeNewsMedia",Strong Agreement,6,34,9.66646e+17,474531313.0,2/22/2018 12:10,8,50,4.444444444444445,1,0,0,1,7
7.54394e+17,Les Magrittes,prodgeneric,"North Carolina, USA",False,"Gen-X Patriarch. Existentialist. Prole. Supremely intuitive, yet fundamentally optimistic.  Gentlemanly, but sometimes impolite.",2281,3167,7,7/16/2016 19:14,44450,,False,16187,en,colton,@CNN is #FakeNews,Strong Agreement,3,35,9.66634e+17,7.54394e+17,2/22/2018 11:20,3,17,5.0,1,1,0,1,1
8.91656e+17,Helchi,rachel7remnant,United States,False,"Time is short. Evil increases exponentially, every day, but FEAR NOT! GOD is with us. Be bold. Tell people about Maschiach Yeshua & how He saves.",474,378,2,7/30/2017 13:46,8000,,False,5195,en,colton,No...CNN has no agenda...now that that's settled...can I interest you in the purchase of a bridge in Brooklyn?,Strong Agreement,3,37,9.66573e+17,8.91656e+17,2/22/2018 7:17,18,110,5.166666666666667,0,0,0,1,15
103466695.0,faithm,flm22,earth for now,False,"Forgiven, accepted, saved, redeemed, now beloved of Jesus. Proud daughter/sister/wife/mother of USA Vets.#MAGA",7116,7181,48,1/10/2010 3:34,159873,,False,142954,en,colton,Now WHY am I NOT surprised to learn this about CNN EVEN scripting the ENTIRE thing Mark.,Strong Agreement,3,38,9.6656e+17,103466695.0,2/22/2018 6:26,17,88,4.235294117647059,0,0,0,6,9
8.79025e+17,Abby Adams -Well behaved women rarely make history,shesapatriot,A Yankee in Dixie,False,"🇺🇸Patriotic American⭐️family Politically INcorrect, Don't take 💩Tell it like it is ❤️🇺🇸🇮🇱animals, freedom, travel, police, military // LIBS BOTS LISTS ADS=BLOCK",1111,328,2,6/25/2017 17:13,29733,,False,29493,en,colton,CNN wants only scripted questions. What a surprise!,Strong Agreement,3,39,9.66558e+17,8.79025e+17,2/22/2018 6:17,8,51,5.5,0,0,0,1,6
743372964.0,Proud American,Nunyabiz1111,,False,"Christian, FORMER lifelong Democrat, anti-globalist, conservative. Forthright and usually blunt!  MAGA!!!  Will block people who exhibit no RATIONALE.",1224,1014,9,8/7/2012 17:41,29620,,False,29555,en,colton,Good for you Colton Haab.,Strong Agreement,4,40,9.66556e+17,743372964.0,2/22/2018 6:12,5,25,4.2,0,0,0,0,2
7.80896e+17,Mark5,JMSMark5,"Georgia, USA",False,"God1st, #USA #MAGA #Constitution #NRA, don't touch #1st & #2nd amends #pro-life, #patriots, #Trump, #Wall, #walkaway #conservative, #USA MILITARY the BEST!",4853,4749,35,9/27/2016 22:26,57748,,False,88839,en,colton,Good for you!!!,Strong Agreement,4,41,9.66551e+17,7.80896e+17,2/22/2018 5:50,3,15,4.333333333333333,0,0,0,0,2
347781439.0,Integral,IntegralAnswers,,False,An integrally-informed and pathologically curious ex-pat physician turned business development consultant.,360,973,0,8/3/2011 10:29,11174,,False,10854,en,colton,Turns out this story was all BS. CNN releases the communications between CNN and Colton Haab and his father.,Strong Disagreement,3,42,9.67494e+17,347781439.0,2/24/2018 20:19,19,108,4.7368421052631575,0,0,0,3,13
1220235506.0,Sgt.Luck,seargentluck,USA,False,,231,875,0,2/26/2013 2:03,1216,,False,920,en,colton,"Interesting how all the CNN students now have blue check twitter accounts w hundreds of thousands of followers and this patriot can't be found on twitter. Get out there Colton we need you. By the way, the Marines are looking for a few good men. ",Strong Agreement,3,43,9.66773e+17,1220235506.0,2/22/2018 20:33,46,245,4.444444444444445,0,0,0,1,39
9.66706e+17,Matters of Fact,JimRohde3,"Detroit, MI",False,"Father, Husband, Patriot, Gun Owner Barber, Business Owner, University of Michigan Alumni.",88,210,0,2/22/2018 16:07,991,,False,2225,en,colton,Using children to boost ratings. CNN Children Needed Now,Weak Disagreement,3,44,9.66711e+17,9.66706e+17,2/22/2018 16:28,9,56,5.333333333333333,0,0,0,1,4
9.01928e+17,Pammie,nanna121010,"California, USA",False,"This profile is a joint effort between my husband and I. We are Christians, parents 3 wonderful kids and grandparent to 1. #MAGA @realdonaldtrump NO PORN",3271,3948,0,8/27/2017 22:04,2886,,False,2085,en,colton,"The left wing media clowns berate Trump for suggesting teachers with weapons is an option.  At the same time they universally call that idea ridiculous, 250 Ohio teachers enrolled in a defensive firearms program that had space for 50 students.",Neutral,3,45,9.66708e+17,9.01928e+17,2/22/2018 16:14,41,243,5.075,0,0,2,0,34
24484841.0,Elaines2cents,Elaines2cents,"Unfortunately, CA",False,🇺🇸USAF Brat 🇺🇸  💥MAGA💥 #ClearFlynnNow🤟#ReinstateRobynGritz🤟                     #RegressiveLeft's victimhood ideology banned here🚫 WiseUp and #WalkAway,4611,3858,19,3/15/2009 4:12,105643,,False,17327,en,colton,"Well, I guess we have an answer to our suspicions now don't we. Pathetic that @CNN is always churning the wheels to make news instead of reporting it.",Weak Agreement,5,46,9.66581e+17,24484841.0,2/22/2018 7:49,28,150,4.392857142857143,0,1,0,2,24
21885405.0,ᒪEᔕᒪIE ᗪ'ᑭᒪOᖇᗩᗷᒪE ❤️🕊 {⭐️},lesliedgMA_Ed,⭕️ 🙌❗️⭕️ 🏈 Beat ❌ichigan 🏈,False,#AmericanCitizen |#MAGA #KAG! 🚂🌬🌬🌬🌬 |#NRA|❤️#God #Family #POTUS #FLOTUS|#Constitutionalist|#1A #2A |#Prolife|#FreeJulian| #BuildTheWall|#GoBucks,14540,15812,7,2/25/2009 16:43,5519,,False,18676,en,colton,@CNN is exploiting the students in unspeakable ways... it disgusts me!,Strong Agreement,4,47,9.66581e+17,21885405.0,2/22/2018 7:48,11,70,5.454545454545454,0,1,0,1,10
276529184.0,Izek Morrison,I_Sack_Morrison,"Rockville, Indiana",False,"God first. 23. ΣΠ. Working to live up to my expectations. Life Enthusiast. Always Improving, Constantly Learning. Never forget the people who won’t forget you.",664,197,0,4/3/2011 15:04,14934,,False,18956,en,colton,CNN manipulated people to push their agenda? Im utterly shocked.,Strong Agreement,3,48,9.66569e+17,276529184.0,2/22/2018 7:02,10,64,5.5,0,0,0,1,8
18220712.0,Cyndi,martincynthia,"Downers Grove, IL",False,Marketing/Event Guru...Mom... Hockey Mom Gurls can play hockey too! Daughter to BEST folks on planet...Conservative & God Loving,807,547,44,12/18/2008 18:12,40623,,False,33299,en,colton,UNFREAKINBELIEVEABLE!?!?!?,Strong Agreement,3,50,9.66559e+17,18220712.0,2/22/2018 6:24,1,26,26.0,0,0,0,1,0
30874161.0,chuck harrison,0SweetSolace0,"Vicksburg,Ms and beyond",False,"Single batchelor,movie buff, Jack of All Trades,retired, dog and cat lover,love to read,travler. One who thinks big a Southern gentleman",2518,5000,99,4/13/2009 14:28,1687,,False,166092,en,colton,"The more silent voices of these teens is heard,ripping the media for thier arrogance and ripping the other suriviors about rabid gun control. I believe we'll be hearing more from them in the coming days. David and his outspoken friends Karma coming",Strong Agreement,3,51,9.66555e+17,30874161.0,2/22/2018 6:07,42,248,4.928571428571429,0,0,0,1,38
8.34515e+17,FloridaInvestor,BarryMcObaddley,"Lake Worth, FL",False,,648,143,6,2/22/2017 21:27,6714,,False,11548,en,colton,@cnn using these poor kids. Just horrible.,Strong Agreement,4,52,9.6655e+17,8.34515e+17,2/22/2018 5:48,7,42,5.142857142857143,0,1,0,0,6
3280762722.0,Jean Zei rhymes w/ cry 📚‼️🍿🍿🍿,stripnotary,"Las Vegas, NV",False,What is Q? I listen online in #2xspeed #amway ❤️ #maga #libra #patriot 🇺🇸#SUPERelite #legalizeit,421,930,4,7/15/2015 16:54,6186,,False,6351,en,colton,He should have gone and asked âwhy would you like me to read scripted question instead of my questions?â Live right there from stage,Strong Agreement,4,53,9.6656e+17,3280762722.0,2/22/2018 6:27,24,136,4.708333333333333,0,0,0,0,22
8.39496e+17,Sasmenot,sasmenot2022,,False,"Forever 45, Country girl, loves horses, family, God & Country. I do not apologize for my beliefs I am and always will be #MAGA #KAG #PATRIOT #CONSERVAT #Q",6640,7049,8,3/8/2017 15:19,27301,,False,31219,en,colton,"Finally a student with a brain, and one that was actually at the school and one of the  real hero's, not a mouth piece for CNN profiteering of the victims.",Strong Agreement,4,54,9.67738e+17,8.39496e+17,2/25/2018 12:27,31,155,4.166666666666667,0,0,0,1,28
9.23213e+17,Steve Tatum,SteveTatum85,"Missouri, USA",False,"US Veteran. Conservative. Pro-Constitution #Trump2020 #MAGA
 
(I STAND AGAINST Jihadists,Liberals,Socialists,SJWs,RINOs,Establishment Swamp,MSM & Common Idiots)",1260,1727,6,10/25/2017 15:43,7781,,False,13159,en,colton,"Reminds me of the time CNN scripted, coached, and directed a fake rally in London just like a Hollywood film crew. Also, their fake satellite remote where two correspondents pretended to speak to each other long distance via satellite but were in the same Phoenix parking lot.",Strong Agreement,5,56,9.66853e+17,9.23213e+17,2/23/2018 1:52,47,276,4.8936170212765955,0,0,0,1,41
58459364.0,Julian,madaboutfm,,False,,390,634,7,7/20/2009 12:21,7650,,False,7027,en,colton,#cnn is a propaganda machine. Not a news organization!,Strong Agreement,3,58,9.66736e+17,58459364.0,2/22/2018 18:06,9,54,5.111111111111111,1,0,0,0,8
19308590.0,"George L. Rosario, REALTOR®",BIG_George_NYC,New York City,False,"Seen on NBC, FOX, NY1, ABC. Christian / Proud Dad / Realtor / Author / Keynote Speaker / #10X / #QLA / #GaryVee / Entrepreneur / New Yorker #glrosario",10802,8744,82,1/21/2009 21:17,18403,,False,23024,en,colton,"Mark, ALL of CNN's broadcasts are scripted. It is great seeing a young man come forward and actually say that HE was asked by CNN to ask scripted questions rather than his own questions. Thanks for sharing. Hey, when are you going to be in NYC? Coffee? #glrosario",Strong Agreement,4,59,9.66706e+17,19308590.0,2/22/2018 16:05,48,263,4.5,1,0,0,4,38
1467667345.0,nora tomlinson,runningnoodles,,False,,2146,3933,54,5/29/2013 16:12,3230,,False,35701,en,colton,"Nor did CNN bother with little niceties like disclosing that Tapper used to be the spox for Handgun Control, Inc.",Weak Agreement,3,60,9.66705e+17,1467667345.0,2/22/2018 16:04,20,113,4.7,0,0,0,1,14
4361398215.0,KOH,wabisabi8468,Canada,False,"Human #TheResistance
#standguard
Goodness Prevails
#metoo
The Demented Yam Will Go To Jail

#muelleriscoming",919,1535,2,12/3/2015 12:59,11642,,False,11809,en,colton,Wow you have your people trained...bullshitting heartfelt tweets..meanwhile hardcore Trump followers,Weak Disagreement,3,61,9.66703e+17,4361398215.0,2/22/2018 15:57,11,100,8.181818181818182,0,0,0,0,9
831869786.0,Bink,atxflyboy,,False,,575,563,1,9/18/2012 20:57,34938,,False,37033,en,colton,@IngrahamAngle @marklevinshow @SebGorka @seanhannity @LouDobbs @mitchellvii @Liz_Wheeler @foxandfriends @BreitbartNews @mitchellvii @dbongino @JackPosobiec @DLoesch,Neutral,4,62,9.66668e+17,831869786.0,2/22/2018 13:38,13,164,11.692307692307692,0,13,0,0,6
1078050246.0,Brian,texasbygrace,Texas by Grace,False,"#MAGA. End the senseless open borders & DACA. Supports Vets & Law Enforcement. If you kneel, better be for prayer. #Patriot #Conservative #KAG #KAG2020 #Veteran",9806,10189,17,1/11/2013 0:10,19460,,False,23090,en,colton,#ParklandStudentsSpeak not for all apparently. @cnn now picking on the elderly and kidos that won't have a hand pushing their #FakeNews narrative...,Strong Agreement,3,63,9.66647e+17,1078050246.0,2/22/2018 12:13,22,148,5.7727272727272725,2,1,0,0,20
8.27668e+17,Frances Barrera,FranBarreraReal,,False,I block trolls and vulgar types 😎🇺🇸,3396,727,10,2/4/2017 0:01,75436,,False,134160,en,colton,Not all of our young people are mind controlled Communist Crap  News Network shills,Strong Agreement,5,65,9.66637e+17,8.27668e+17,2/22/2018 11:32,15,83,4.928571428571429,0,0,0,0,9
7.302e+17,Julia.,jthebombdotcom,,False,"God, guns and America! #MAGA https://t.co/fjJU8yaV3q  ""Persistence always wins over resistance!""",5768,5815,1,5/11/2016 0:57,13409,,False,16980,en,colton,"How sad, CNN silencing victims who aren't to their liking, and chase down and harass elderly people.",Strong Agreement,5,66,9.66568e+17,7.302e+17,2/22/2018 7:00,17,100,4.9411764705882355,0,0,0,1,15
9.44685e+17,Stefan ⚡,NLSTWLK,"Nijmegen, Nederland",False,,9,80,1,12/23/2017 21:45,256,,False,248,nl,colton,Cnn is fake,Strong Agreement,3,67,9.66568e+17,9.44685e+17,2/22/2018 6:58,3,11,3.0,0,0,0,0,2
4845831283.0,Tracie,TracieLiberty,"California, USA",False,Don't give Negan half of your stuff. What is the outrage of the day?,1614,1980,2,2/1/2016 18:52,17127,,False,7410,en,colton,Is anyone surprised?,Weak Agreement,3,69,9.66562e+17,4845831283.0,2/22/2018 6:33,3,20,6.0,0,0,0,0,2
7.04401e+17,BigPete87,big_pete87,,False,,76,295,1,2/29/2016 20:21,8479,,False,879,en,colton,CNN fake news,Strong Agreement,4,71,9.66558e+17,7.04401e+17,2/22/2018 6:18,3,13,3.6666666666666665,0,0,0,1,2
3950218941.0,Cynthia McGrath,CynthiaMcGrath6,,False,"Conservative, Insurance Broker/Consultant by day, Entertainer by night. #MAGA always up for a lively debate/conversation. Vulgar keyboard warriors blocked",1038,928,3,10/13/2015 22:17,53290,,False,9092,en,colton,"There s hope yet. This critical & logical thinker who can stand on his own two feet, will go far. Go JrROTC!",Strong Agreement,3,72,9.66557e+17,3950218941.0,2/22/2018 6:17,22,108,3.9545454545454546,0,0,0,0,17
7.69412e+17,🇺🇸Based Mississippi🇺🇸,JOHNBOSS187,Swamps ,False,#TRUMP is my president can’t stand a soft butt socialist. i lack feeling and have a whole lot of common sense. #MAGA 🇺🇸 I am not a Russian bot. #BlueEyeDevil,540,759,14,8/27/2016 5:51,11265,,False,9780,en,colton,#PatriotColtonHaab,Strong Agreement,4,73,9.66555e+17,7.69412e+17,2/22/2018 6:05,1,18,18.0,1,0,0,0,0
7.69412e+17,🇺🇸Based Mississippi🇺🇸,JOHNBOSS187,Swamps ,False,#TRUMP is my president can’t stand a soft butt socialist. i lack feeling and have a whole lot of common sense. #MAGA 🇺🇸 I am not a Russian bot. #BlueEyeDevil,540,759,14,8/27/2016 5:51,11265,,False,9780,en,colton,@marcorubio you got played,Neutral,3,73,9.66555e+17,7.69412e+17,2/22/2018 6:05,4,26,5.75,0,1,0,0,4
714673099.0,#EverybodyIn,CubsRSpiritual,West Olive Mi,False,"Go Cubs Go! Pro photographer Hatred for Ohio,MSU,St.Louis,& White Sox runs deep ! My opinions & views are mine alone no apologies.",480,862,14,7/24/2012 17:51,910,,False,3247,en,colton,Does this really shock anyone ? The Liberal media actually wants to script an event & control its participants with its own propaganda? #Liberals #CNNTownHall #ParklandStudentsSpeak #GunControlNow,Strong Agreement,3,74,9.66552e+17,714673099.0,2/22/2018 5:57,27,196,6.296296296296297,4,0,0,0,18
7.744e+17,John Chrysostom,googoo__3,"Union City, NJ",False,,202,723,0,9/10/2016 0:13,6325,,False,6319,en,colton,"utterly ridiculous,,,,",Neutral,3,75,9.6655e+17,7.744e+17,2/22/2018 5:48,2,22,10.5,0,0,0,0,2
8.96465e+17,Artie Vandelay,ArtieVandelay1,,False,"Concerned citizen, believer that all people should be treated equally, 45 must go, proud member of #TheResistance #Resist #FBR",7032,6606,8,8/12/2017 20:13,18559,,False,11131,en,colton,Yikes.,Neutral,3,77,9.67378e+17,8.96465e+17,2/24/2018 12:38,1,6,6.0,0,0,0,0,0
2478348222.0,❤️TRUMP 🇺🇸 MAGA,TrumpHappiest,"California, USA",False,"🇺🇸Feisty Conservative in California. Dad-WWII fighter pilot. #USAF Reaganite! Trumplican! 🙏 4 our Soldiers, our Men in Blue, & #POTUS! #NoDACA 🔫 #NRA #2A",4007,3259,16,5/5/2014 13:18,14276,,False,19498,en,colton,"I do have to say, every student who I have heard speak from this school has been very articulate! Very good school and excellent parenting!",Neutral,3,78,9.67009e+17,2478348222.0,2/23/2018 12:09,25,139,4.6,0,0,0,2,22
185170090.0,Benny Xavier,talkingdeer,,False,"Follower of Jesus,  Positive, loves sunshine, brightly lit places, fresh air, sea, space, forests, people, simple, food from all around the world. No attitude",65,311,0,8/31/2010 11:36,13,,False,782,en,colton,No wonder they are called the Crap News Network.,Strong Agreement,3,79,9.66956e+17,185170090.0,2/23/2018 8:41,9,48,4.444444444444445,0,0,0,0,5
7.09428e+17,D,DerekC2016,In Your Head,False,President Trump is a leader & results oriented. AMERICA FIRST! I am sending $ directly to Trump & not the GOP. MAGA Semper fi,7079,7172,58,3/14/2016 17:16,39818,,False,70362,en,colton,More censorship!!!,Strong Agreement,3,80,9.66606e+17,7.09428e+17,2/22/2018 9:30,2,18,8.5,0,0,0,0,1
2212213908.0,Brian,dualisticmonist,,False,"Joined Twitter just to follow Shakira, but then it turned into an epic crusade to rid the world of Deep State pedophiles and their Satanic overlords.
Who knew?",737,98,17,11/24/2013 9:42,71725,,False,11394,en,colton,"CNN is ""the enemy of the people.""

Truer words have never been spoken.",Strong Agreement,6,81,9.66587e+17,2212213908.0,2/22/2018 8:13,12,74,4.384615384615385,0,0,0,1,11
2822558919.0,KFriend,kimberly010960,,False,"President Trump and VP Pence #MAGA2017 
HUGE AZ CARDINALS FAN 🏈 They don't kneel.",3971,4696,63,10/11/2014 12:05,18135,,False,74673,en,colton,God Bless this kid. Get this out there! Rt,Strong Agreement,3,82,9.66583e+17,2822558919.0,2/22/2018 7:58,9,42,3.7777777777777777,0,0,0,0,5
2950833896.0,adela lyle,ubaserious,,False,"Website soon called KJVQuickGuides memory notes excerpts from great pastors using the preserved Word of God, the Authorised King James Bible KJV",295,459,1,12/29/2014 19:37,3268,,False,3303,en-gb,colton,Good on this young man for standing up for facts. Makes my heart sing. Go Go Second Amendment. Let @realDonaldTrump not waiver against his voters and the world that looks upon eager to have him as president too :),Strong Agreement,4,83,9.66567e+17,2950833896.0,2/22/2018 6:54,39,213,4.487179487179487,0,1,0,0,30
3302755158.0,Bryce,Brycebe57479283,"Arizona, USA",False,"raised in Wyoming listening to Johnny Cash , Charlie Pride, Steppenwolf and Frank Zappa , Hero’s are Glenn Ford  and Peter Fonda and most of all President Trump",175,335,3,7/31/2015 22:41,1128,,False,4616,en,colton,No big surprise there #FakeNewsCNN a one sided scripted town hall @realDonaldTrump the real town hall in the White House,Strong Agreement,3,84,9.6656e+17,3302755158.0,2/22/2018 6:25,20,120,5.05,1,1,0,0,15
2246299058.0,Paul Hookem 🇺🇸,PaulHook_em,,False,"🇺🇸PAULHOOKEM'S Official Page🇺🇸Politics, sports, crypto and other ramblings. #JesusChrist #MAGA #Longhorns #FreeThinker #Patriot  🇺🇸🤘🏽",40735,33909,124,12/14/2013 23:33,75827,,False,12197,en,colton,@seanhannity,Neutral,3,85,9.66559e+17,2246299058.0,2/22/2018 6:22,1,12,12.0,0,1,0,0,1
7.59812e+17,Heddi,SmithHeddi,America is experiencing a #GreatAWAKENING!  Open your eyes!,False,"#WWG1WGA   #MAGA 
#ENDTrafficking  #ANTIglobalism  #StrongBorders #STOPcensorship #Q  #Qanon #MarkTaylor
#RightToLife 
Love God & the great USA!  
Love my POTUS",841,455,7,7/31/2016 18:05,36451,,False,13305,en,colton,Glad to see this kid had a mind of his own!,Strong Agreement,4,87,9.66558e+17,7.59812e+17,2/22/2018 6:19,11,43,3.0,0,0,0,0,10
39760608.0,Dangerfield,Aztatude,My Chitty Tweets 👇💩👇 Enjoy!,False,"Wow, you know how to click a profile button & read. Whoopty friggin do! Here's your trophy 🏆. BTW I luv F-ing w/grammar cops.

When banned I'm
@ElDiabl91135435",585,852,2,5/13/2009 14:30,8243,,False,9817,en,colton,Figured this was going on cause it is a CNN Town Hall. Surprised they didn't give the sheriff the questions ahead of time.,Weak Agreement,3,88,9.66557e+17,39760608.0,2/22/2018 6:16,23,122,4.3478260869565215,0,0,0,1,18
7.17401e+17,Kathy Podgers,kathypodgers,,False,Tweets are not endorsements,625,780,1,4/5/2016 17:18,10944,,False,10925,en,colton,What a brave young man! Hope he will be a leader some day.,Strong Agreement,3,89,9.66557e+17,7.17401e+17,2/22/2018 6:13,13,58,3.5384615384615383,0,0,0,0,11
2304075671.0,Anne Louise 💙,village_jordan,Massachusettes USA,False,"Daughter of American Revolution
Writer, Potion Maker, Scapegoat...
Widow of Disabled Vet",2892,2856,6,1/25/2014 18:53,69065,,False,34881,en,colton,You must fit the CNN Communist News Network  narrative Dear,Strong Agreement,4,90,9.66557e+17,2304075671.0,2/22/2018 6:13,11,59,4.9,0,0,0,1,4
804149264.0,Gregory Miller,Gregory52230449,"Portland, OR",False,Alive and kicking,1761,2921,7,9/5/2012 8:28,6736,,False,12255,en,colton,Of course they would.,Strong Agreement,3,91,9.66555e+17,804149264.0,2/22/2018 6:07,4,21,4.5,0,0,0,0,3
8.25969e+17,Army 🇺🇲,ArnoldofBmore,"Philadelphia, PA",False,Your feelings are meaningless.,46,14,0,1/30/2017 7:27,7057,,False,1061,en,colton,There is hope yet.,Weak Agreement,3,92,9.66551e+17,8.25969e+17,2/22/2018 5:53,4,18,3.75,0,0,0,0,3
9.31404e+17,Trump Republican,CommonGOPvoter,"California, USA",False,"Current student, political junkie, intellectual, and a staunch Republican in the deep blue state of California. 🐻 🐘 #MAGA #Trump2020 #Patriot",754,611,14,11/17/2017 6:11,5268,,False,5518,en,colton,I KNEW IT WAS STAGED!,Strong Agreement,4,93,9.66551e+17,9.31404e+17,2/22/2018 5:52,5,21,3.4,0,0,0,5,0
8.54901e+17,SSG H.,RealSSGH,,False,US Army NCO,325,119,3,4/20/2017 3:33,710,,False,4913,en,colton,Imagine my shock.,Strong Agreement,3,94,9.66551e+17,8.54901e+17,2/22/2018 5:50,3,17,5.0,0,0,0,0,2
8.29471e+17,Prince Charmin 🐻,DontCallMeBum,,False,Classic white knight.  I'll save you!  For every damsel an open door.  My kind is demonized in the world of today.  Yet we persist!!!  #unBEARables,692,865,0,2/8/2017 23:25,6351,,False,3189,en,colton,For the people standing up for the kids on CNN. It's not about what the kids are saying. It's about what they are told to say. Children are being manipulated to manipulate you. I feel for those children. And I fear for their future.,Strong Agreement,3,95,9.66553e+17,8.29471e+17,2/22/2018 6:00,44,232,4.295454545454546,0,0,0,3,36
8.25063e+17,*you're,RKJ65,Boston,False,"Ph.D Mathematician & Data Scientist, poet. Blocked by Gorka, Stone, Keith Schiller, James Woods, Michael Cohen, Mike Huckabee, Dan Bongino & the Dilbert dude.",8108,7277,22,1/27/2017 19:27,74182,,False,70029,en,colton,Are you going to retract this tweet now that the story has been debunked?,Strong Disagreement,3,96,9.69186e+17,8.25063e+17,3/1/2018 12:23,14,73,4.285714285714286,0,0,0,0,13
1239398264.0,Atena Papaghiorghiu,PapaAtena,,False,,2159,4786,14,3/3/2013 17:20,83680,,False,51764,en,colton,CNN is now bullying him and his family. #IStandWithColtonHaab,Strong Agreement,3,97,9.67267e+17,1239398264.0,2/24/2018 5:15,9,61,5.888888888888889,1,0,0,1,7
1338784224.0,Jason,1977Trump,Upstate NY,False,I support our president 1000% If you follow me I will follow you. Stay deplorable! #MAGA BTW Trumps hair is amazing! #KateSteinle #kateswall,2508,4481,4,4/9/2013 10:07,1672,,False,1901,en,colton,Good job kid,Strong Agreement,3,98,9.66905e+17,1338784224.0,2/23/2018 5:18,3,12,3.3333333333333335,0,0,0,0,2
9.1323e+17,Mr Cupp,jr_cupp,United States🇺🇸,False,"Politics News Business & Finance World, TRUMP all the way🇺🇸🇺🇸🇺🇸👍",1018,1482,5,9/28/2017 2:31,2195,,False,1929,en,colton,Proud of this young man,Strong Agreement,3,99,9.66813e+17,9.1323e+17,2/22/2018 23:13,5,23,3.8,0,0,0,0,4
7.0219e+17,ShineTheLight!!!,DebraFulton19,"Villa Rica, GA",False,"In my 60's, lived enough of life to know; God is real, Constituion is the best, don't use it we lose it. #MAGA #InternetBillofRights #WethePeople😍",866,178,1,2/23/2016 17:54,9124,,False,7024,en,colton,I'm glad he's speaking out..will it mean anything?,Weak Agreement,5,100,9.66748e+17,7.0219e+17,2/22/2018 18:55,8,50,5.375,0,0,0,0,7
7.58336e+17,lucy hannah,1lucyhannah,,False,Better late than never I am on Twitter! Still figuring it out but I'm getting there! Irredeemable Deplorable 🇺🇸#MAGA #Deport If you dont follow I won't.🚫lists,2396,2147,0,7/27/2016 16:17,8051,,False,3010,en,colton,So proud of this kid.,Strong Agreement,3,101,9.66745e+17,7.58336e+17,2/22/2018 18:43,5,21,3.4,0,0,0,0,4
3334550712.0,Doris Zelaya,DorisZelaya5,,False,,414,483,0,8/25/2015 6:41,10257,,False,7917,en,colton,Good for you young man! Is youngsters like you who we have faith and hope for to stop this craze agenda from the left dictating us how to live.- let s take a stand young people! We got your back!!!!,Strong Agreement,3,102,9.66741e+17,3334550712.0,2/22/2018 18:25,40,198,3.975,0,0,0,0,37
