id,name,screen_name,location,protected,description,followers_count,friends_count,listed_count,created_time,favorites_count,timezone,verification,statuses_count,language,topic
8.12438E+17,Jerryk,g_jerryk,"Florida, USA",FALSE,"Hardcore conservative, biker, husband and father. Former Special Forces & Vietnam Veteran. Love & Respect the Flag & Country.   MAGA, 2ND AMENDMENT.",540,622,0,12/23/2016 23:21,138,,FALSE,656,en,FBI
9.60634E+17,The Dispatcher,colleen2301,"Arizona, USA",FALSE,"#MAGA 
#AZPatriot #NRA #1A #2A #Americafirst
              








                             #Walkaway #IstandwithICE
#IstandwithJimJordan
#WWG1WGA",3633,4788,5,2/5/2018 21:59,14959,,FALSE,9657,en,FBI
432133166,Joshua Smith,JoshRunsThis,South Carolina,FALSE,I... I RUN... I RUN THIS!!!,24,38,6,12/9/2011 2:33,144,,FALSE,557,en,FBI
7.98717E+17,Mercedes,VaMercedeslady,,FALSE,"R.E. Investor, politics, love animals & decorating! True conservative .......MAGA!",1174,985,14,11/16/2016 2:37,15026,,FALSE,47668,en,FBI
34429656,Gustavo Mendes,ghmendes,,FALSE,,39,356,0,4/22/2009 22:48,1057,,FALSE,655,pt,FBI
9.60597E+17,Nanny Lee,NannyLee5,,FALSE,,81,120,0,2/5/2018 19:33,1050,,FALSE,1448,en,FBI
7.62791E+17,Janice M Malinovsky,JanmalinJanice,"Ohio, USA",FALSE,"❤️ animals, hist., reading, casino gambling, Anglophile, the USA, & Pres.Trump! Cons. Repub. Blue Lives Matter. Not PC. MAGA!",865,796,2,8/8/2016 23:20,30010,,FALSE,12672,en,FBI
2574192306,ladyB,009fromIL,,FALSE,"working mother, my kids r my strength, coffee lover, traveling, feminist, immigrant, religion is not my priority, spirituality n humanity is✌️",61,335,6,6/18/2014 5:36,3363,,FALSE,5219,en,FBI
322895481,lisa modica💝👠💋🙇🏼‍♀️🇺🇸,LisaNovi777,"Manhattan, NY",FALSE,"Patriot, love God, my family, my country, pro-life, love Trump, consv. #2A #QAnon #NRA, pro-Israel, NO LISTS, DON'T CONT ME 4 A DATE",2026,2430,3,6/23/2011 22:42,14432,,FALSE,19108,en,FBI
67921395,fletcher wells,fletchefwl,Kodak Tn.,FALSE,in fellowship with my Lord Jesus Christ,852,1399,4,8/22/2009 16:17,35057,,FALSE,24337,en,FBI
7.64274E+17,Goldfish You're the Puppet☘🐠⚾️,Goldfishboston,Boston,FALSE,"Demographic: 35-54, female professional.  Concerned citizen.  Fan of justice and heroic journalism",9,49,0,8/13/2016 1:33,4512,,FALSE,2312,en,FBI
3609635354,Piper Fogle,ElectPiperFogle,,FALSE,,1755,1688,15,9/18/2015 22:43,6767,,FALSE,40878,en,FBI
6.97703E+17,President TRUMP,GodsCHOICE936,California,FALSE,Really .....,1717,1622,38,2/11/2016 8:43,30068,,FALSE,33660,en,FBI
34517616,john peters,2blacksocks,,FALSE,"Indoctrinated by Grade School, Educated by Real Life   Need to learn that sometimes it's ""better to be thought a fool, than open my mouth and remove all doubt""",471,749,1,4/23/2009 3:32,4174,,FALSE,3228,en,FBI
7.97489E+17,John A Stroud,JohnAStroud1,,FALSE,,1,13,0,11/12/2016 17:20,2,,FALSE,53,en,FBI
7.07779E+17,CAD,cduff22,United States,FALSE,"MAGA, Father, Beekeeper,
Active outdoors🇺🇸🇺🇸🇺🇸",397,340,1,3/10/2016 4:02,1846,,FALSE,708,en,FBI
274558023,Sue Lattavo,Hotpep2706,,FALSE,,5,26,0,3/30/2011 14:43,797,,FALSE,1120,en,FBI
135058446,Paws- the- Cat,Morgyau,On the Windowsill In The Sun,FALSE,Coffee is Good Its a Food Group,182,139,22,4/20/2010 6:29,4277,,FALSE,30589,en,FBI
506655426,ria hale,RiaHale,,FALSE,,76,78,3,2/28/2012 1:00,4508,,FALSE,10632,en,FBI
378220689,SmittyJade1,SmittyJade1,"Washington, USA",FALSE,"#HospiceTrainedVolunteer #Death/#Dying,#Artist,#PoliticalActivist, #EmotionalSupport4TerminallyIll &Survivors, #ArtTherapy,#Caregiver.#DemocratResist,ArmyBrat,",611,612,2,9/22/2011 20:59,8517,,FALSE,5535,en,FBI
8.97997E+17,Carol Donaldson,caroldon46,,FALSE,,16,55,0,8/17/2017 1:43,2888,,FALSE,3606,en,FBI
615333663,WILLY HERRERA,wherrera72,"MIAMI, FLORIDA",FALSE,"LOVE MY FAMILY, GOD & TRANS AMS, TRUMP REPUBLICAN, PHD IN SARCASM, COMMON SENSE & RIGHTHEOUS, MAGA MAGA! NOT PC, BARACK DAMMIT LIBTARDIGANS!
RETWEET=ENDORSEMENT",560,586,2,6/22/2012 15:17,658,,FALSE,4098,en,FBI
7.49735E+17,▚▙ ᵛ ᵒ i ᵈ ∵ ᵖ ᵃ r ᵃ ᵍ ᵒ ᵑ ▜▞,ether_d_r_i_f_t,"52.479761, 62.185661",FALSE,"I bid thee welcome to this distant setting, now bow down for your blessing and allow me to slap some shrimp upon your lips.",43,128,1,7/3/2016 22:42,2409,,FALSE,5254,en,FBI
2279924713,Captain Badass,spookyoverlord,United States,FALSE,Global Warming is caused by data manipulation.                         Liberalism = feelings over facts,532,624,14,1/7/2014 3:01,1191,,FALSE,8010,en,FBI
9.0106E+17,Romundo bryant,RomundoB,Columbia Mississippi ,FALSE,Laid back,79,323,0,8/25/2017 12:34,682,,FALSE,225,en,FBI
7.14956E+17,#KeepAmericaGreat,Ike19777,"Louisiana, USA",FALSE,"Honored to by followed by Charles Payne, General Flynn, Antonio Sabato Jr ,American first - I believe in Trump. retweets are not endorsement Will Follow back",10562,10687,67,3/29/2016 23:22,121919,,FALSE,86051,en,FBI
8.23682E+17,Linda,foxybubba18,"New Jersey, USA",FALSE,"I Love Jesus 
Ban Sharia Law
President Trump Rocks
No sanctuary cities
Honored to be followed by General Michael Flynn
#MAGA",6415,6962,12,1/24/2017 0:03,93053,,FALSE,62925,en,FBI
1372358574,lovemypresident,aamiac,,FALSE,#maga #potus #trumpsavesus #hillaryforprison #notabot,2097,3971,8,4/22/2013 15:18,33279,,FALSE,17152,en,FBI
9.32915E+17,Benny🇺🇸🇬🇧🔫💪💯,BennyBoom277,"Front Royal, VA",FALSE,"Tammy❤family,work,glock,gym,Redskins",208,601,0,11/21/2017 10:13,6410,,FALSE,743,en,FBI
3197911524,Butch p.,Tspinnerchaser,,FALSE,"Storm chaser, Political junkie, Former State and County field chairman, Investigative Reporting, former EMS, LEO, EMERGENCY MGR, PIO, & Lover of diving in Maui",1130,2011,2,5/16/2015 22:14,5119,,FALSE,20579,en,FBI
4046176192,Citizen Chump,CitizenChump,United States,FALSE,Fed Up Citizen,1458,1820,20,10/26/2015 12:27,23817,,FALSE,38931,en,FBI
2708733717,magalopes,mlwelch31,United States,FALSE,I have thoughts and beliefs.,67,164,1,7/14/2014 0:28,10615,,FALSE,7586,en,FBI
8.74984E+17,🔴Sara America,SaraRucraZy,Texas,FALSE,"Race: Human.
sex/gender: Female.
Color: Depends.
Ethnicity: Mudblood and Proud. 
Constitutional Moderate",495,625,7,6/14/2017 13:36,20962,,FALSE,9517,en,FBI
2233322448,stop,MarkSchwartz76,"Dawson, Yukon",FALSE,stop,49,143,0,12/6/2013 17:53,4662,,FALSE,2455,en,FBI
8.28052E+17,Brandi😊,BrandiSmile1,"Oregon, USA",FALSE,Fighting for a return to LOCAL minimized government. Its hard to prosper when led from a marble nuthouse 3000 miles away!,1216,2242,4,2/5/2017 1:27,2616,,FALSE,4821,en,FBI
8.1686E+17,USCitizen,USCtzn100,,FALSE,,4,49,2,1/5/2017 4:12,581,,FALSE,1425,en,FBI
