id,name,screen_name,location,protected,description,followers_count,friends_count,listed_count,created_time,favorites_count,timezone,verification,statuses_count,language,topic
50943752,Michael,MikeTiner,"Ocean Shores, WA",FALSE,#Christian #Biblical Values #anti-islam #anti-Luciferian Global Elitism #anti-liberal #anti-abortion  #anti-LGBT. Jesus is King & will Restore Divine Order Soon,1729,2582,8,6/26/2009 6:00,1294,,FALSE,8534,en,backer
4205748665,CJ 🚲,politichick_,,FALSE,"I used to be a bleeding heart liberal, then I grew up. Originally a Brooklyn/Jersey girl now living in Florida. Collector of vintage prewar bicycles.",880,484,1,11/17/2015 0:17,15951,,FALSE,17024,en,backer
8.27961E+17,Post M'lady,DrMantisA2,"Michigan, USA",FALSE,Proud owner of two larger-than-average hands.,92,1153,1,2/4/2017 19:23,1215,,FALSE,4914,en,backer
8.98212E+17,Kimberley Kogiones,kogiones,,FALSE,,4,33,0,8/17/2017 15:55,287,,FALSE,1152,en,backer
231584820,Cheese!,craigmair1138,Glorious NE Scotland,FALSE,OVD is a dark temptress sent to lure good men to oblivion. I may retweet because you're an idiot.,491,934,21,12/28/2010 23:05,1252,,FALSE,21969,en,backer
7.24242E+17,Tommy,tmstrausser,"New Jersey, USA",FALSE,I'm a ruin,37,119,1,4/24/2016 14:23,1184,,FALSE,351,en,backer
9.05416E+17,Sunshine,Sunshin68748888,,FALSE,"MAGA!  New to Twitter. Avoided it for years, no longer can. Fight back Patriots.",407,467,5,9/6/2017 13:02,6013,,FALSE,8223,en,backer
529290257,SMC72 🇺🇸,ChefClaws,"Utah, USA",FALSE,🇺🇸The Great Awakening🇺🇸 Stand And Fight The Corruption! Together We can Make The World A Greater Place For All.,141,287,1,3/19/2012 10:54,4246,,FALSE,3188,en,backer
190786913,sue church,bookgirliowa,"sioux city, iowa, usa",FALSE,"The Iowa Book Farm, online sales of antiques and rare to used books",23,23,0,9/14/2010 20:55,226,,FALSE,1781,en,backer
42761868,LisaLadd,rzvsrm,N.C.,FALSE,Love the outdoors - camping & horseback riding,214,482,1,5/27/2009 0:00,8739,,FALSE,15967,en,backer
7.13398E+17,dbrucekitty,Astro00711,,FALSE,It's all about God Family Country!!!!🙏🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸.         #WalkAway,148,98,0,3/25/2016 16:13,7504,,FALSE,7026,en,backer
9.45339E+17,MAGA mama,RedinVa2,,FALSE,,855,944,1,12/25/2017 17:01,7371,,FALSE,10702,en,backer
2312045876,Crazy 'Rican 🇵🇷  ♏️♋️,ajr1775,Living in Amerika,FALSE,"Air Wing Marine / 3rd Mate Unlimited / IT / Space Force Sky Marshal - I drink & know things, it's what I do.",732,1203,15,1/26/2014 15:41,8439,,FALSE,16001,en,backer
2400096759,wonderer,caesaramericus,washingtondc,FALSE,"Caesar Americus: author, concerned citizen - writing to secure Republic over corruption and use brain-centered chiropractic to rationalize modern healthcare",60,89,6,3/10/2014 18:36,154,,FALSE,1842,en,backer
885841748,moeaholic,bordongrote,CNY,FALSE,,134,100,6,10/17/2012 2:17,2314,,FALSE,3999,en,backer
2764999026,Marcia,Marcia4MoVal,,FALSE,,506,533,23,8/25/2014 3:01,17349,,FALSE,20229,en,backer
9.24703E+17,Texas Cowpoke,ProudCowpoke,,FALSE,"Lover of Freedom, Capitalist, Conservative",679,485,0,10/29/2017 18:22,4480,,FALSE,2497,en,backer
357843542,Sheri Guill,BlueEyesBlondee,East Coast,FALSE,I am a young at heart vivacious woman that likes to laugh. I have a big heart for little gypsy Romanian children. I am a writer and enjoy making new friends.,67,101,0,8/19/2011 0:19,2231,,FALSE,1123,en,backer
32705016,Susan Gee,Soozinn,"Florida, USA",FALSE,"Rehabilitated Liberal. 
Facts are the Key.",237,210,0,4/18/2009 1:19,15786,,FALSE,1921,en,backer
9.42237E+17,Abraham Lincoln,Abraham31826476,,FALSE,,89,98,0,12/17/2017 3:36,6166,,FALSE,6593,en,backer
1074475009,Ride or Die,04fat,,FALSE,Only joking.,134,510,0,1/9/2013 18:02,4552,,FALSE,3407,en,backer
3885160459,Hawk,Taipan30,,FALSE,Baby boomer who brought you this progressive left mess by not standing up to them. Will stand and fight now to defeat them in the arena of ideas. #MAGA,6839,7122,11,10/13/2015 22:22,157,,FALSE,16571,en,backer
2804402899,1963 Communist Goals,outlawspades,San Diego,FALSE,"Neither left nor right. My soul looks up or down on where it ends up for eternity. Life is short, spend it wisely.",139,853,1,9/11/2014 21:30,236,,FALSE,752,en,backer
2314808340,Proud 2 B Deplorable,klodirector,,FALSE,Justice Supporter,75,102,0,1/28/2014 3:53,8565,,FALSE,6335,en,backer
9.51788E+17,❌Occam's Quantum Razor,O_Q_R,"#QFD Shadowbanned, Florida",FALSE,I am Toxically Masculine. I'm a Proud Conservative & Proud supporter of President Trump. You will NEVER shake this BASE!!! #MAGA #KAG #WeAreQ,1440,103,2,1/12/2018 12:07,15003,,FALSE,2525,en,backer
69777110,Kacee111,kacee1013,"New Jersey, USA",FALSE,,963,1292,8,8/29/2009 3:30,33190,,FALSE,23641,en,backer
92683382,Pamela,mysti_realm,"Bartlett, TN",FALSE,🕸️,283,747,1,11/26/2009 4:27,916,,FALSE,939,en,backer
9.54742E+17,Dirty Sanchez,dirtysanchez000,,FALSE,"Will block Uni-Party fans and Socialists
Question Everything!!",212,408,0,1/20/2018 15:48,7885,,FALSE,2832,en,backer
9.46068E+17,asha,MaHaAshaAlyne33,United States,FALSE,,40,42,0,12/27/2017 17:18,1162,,FALSE,1727,en,backer
38970611,Wayne Touchstone,oldmsrebel,SouthEast MS,FALSE,"Happily married, ultra-conservative Christian !! If your religion is not Bible based, you may be in trouble. You cannot make people happy and be honest !",1837,3261,4,5/10/2009 1:40,2398,,FALSE,764,en,backer
2732950444,Karen Vance,karenvance0810,,FALSE,"conservative, wife, & mother.  profile pictures are of my daughter.",4235,4224,22,8/4/2014 2:00,77609,,FALSE,53650,en,backer
9.40139E+17,Delaney Mitchell,Delaney8775,"Alabama, USA",FALSE,"Christian, husband, father, and huge Yankees fan ! Love watching and playing sports and adventures ! Hope to accomplish everything in my bucket list !",2389,4626,0,12/11/2017 8:39,8366,,FALSE,3102,en,backer
29045665,SuzyinKy,kentuckipatriot,"Kentucky, USA",FALSE,"Just another woman raised in Ohio, now living in KY. that loves her country.",1396,1799,19,4/5/2009 19:36,37319,,FALSE,31511,en,backer
168662520,NYYChamps2018,NyyChamps2018,DC,FALSE,The Constitution. Read it.,556,1999,14,7/20/2010 13:38,24104,,FALSE,41859,en,backer
708640308,Johnny McGarrity,JohnnyMcGarrity,Bonnie Scotland,FALSE,Curiouser and curiouser and seeking the truth......,199,278,0,7/21/2012 8:34,7533,,FALSE,5312,en,backer
