screen_name,text,stance,count
HUDAHAR2,"What you posit is the reason ths FBI is aware of so many mass casualty events, but seems to ""fail"" to take action. The have pulled that trick too many times for it to be believeable anymore. There just aren't that many coincidences possible.",Weak Disagreement,1
HappyinaMini,"What a horrid, disgusting person you are, Lucian.",Strong Agreement,1
HappyinaMini,"What a horrid, disgusting person you are, Lucian.",Strong Disagreement,4
HeavilyFavored,https://twitter.com/HeavilyFavored/status/966530332005715968 â¦,Neutral,3
HeavilyFavored,https://twitter.com/HeavilyFavored/status/966530332005715968 â¦,Strong Agreement,1
HeavilyFavored,https://twitter.com/HeavilyFavored/status/966530332005715968 â¦,Weak Agreement,1
HillbillyTruth,Boy thats really fair isnt it.    Why they are at the bottom,Neutral,4
HillbillyTruth,Boy thats really fair isnt it.    Why they are at the bottom,Strong Disagreement,1
HillbillyTruth,Boy thats really fair isnt it.    Why they are at the bottom,Weak Agreement,2
HillbillyTruth,Boy thats really fair isnt it.    Why they are at the bottom,Weak Disagreement,1
HornetStings,"I mean, where do I begin...these âvictimsâ and their AstroTurf movement smells an awful lot like how Obama started his career with shadowy people pulling their strings. For the left, itâs always about the power, the next election. And, Planned Parenthood-are you kidding me? #BS",Neutral,1
HornetStings,"I mean, where do I begin...these âvictimsâ and their AstroTurf movement smells an awful lot like how Obama started his career with shadowy people pulling their strings. For the left, itâs always about the power, the next election. And, Planned Parenthood-are you kidding me? #BS",Strong Agreement,1
HornetStings,"I mean, where do I begin...these âvictimsâ and their AstroTurf movement smells an awful lot like how Obama started his career with shadowy people pulling their strings. For the left, itâs always about the power, the next election. And, Planned Parenthood-are you kidding me? #BS",Strong Disagreement,1
HornetStings,"I mean, where do I begin...these âvictimsâ and their AstroTurf movement smells an awful lot like how Obama started his career with shadowy people pulling their strings. For the left, itâs always about the power, the next election. And, Planned Parenthood-are you kidding me? #BS",Weak Agreement,1
HornetStings,"I mean, where do I begin...these âvictimsâ and their AstroTurf movement smells an awful lot like how Obama started his career with shadowy people pulling their strings. For the left, itâs always about the power, the next election. And, Planned Parenthood-are you kidding me? #BS",Weak Disagreement,1
Hotpep2706,And WHY are you so dumb???  THAT is the one thousand dollar question!!!!!,Strong Disagreement,4
Hotpep2706,And WHY are you so dumb???  THAT is the one thousand dollar question!!!!!,Weak Disagreement,1
ID10Talert,"Yeah, know where fox got that? Daily caller, Ben Shapiro lmao. Both are totally credible ",Neutral,3
ID10Talert,"Yeah, know where fox got that? Daily caller, Ben Shapiro lmao. Both are totally credible ",Strong Agreement,2
ID10Talert,"Yeah, know where fox got that? Daily caller, Ben Shapiro lmao. Both are totally credible ",Strong Disagreement,1
ID10Talert,"Yeah, know where fox got that? Daily caller, Ben Shapiro lmao. Both are totally credible ",Weak Agreement,1
ID10Talert,"Yeah, know where fox got that? Daily caller, Ben Shapiro lmao. Both are totally credible ",Weak Disagreement,1
IKnowFB,Wow @cnn any response??,Neutral,5
INVUQT,"What are these so called #Parkland students so happy about? Free flights, paid protests, #FakeNewsMedia 15 mins of fame, press conferences. Yeah not really traumatized but REAL students DIED! #props #lies #NOvideos",Neutral,2
INVUQT,"What are these so called #Parkland students so happy about? Free flights, paid protests, #FakeNewsMedia 15 mins of fame, press conferences. Yeah not really traumatized but REAL students DIED! #props #lies #NOvideos",Strong Agreement,2
INVUQT,"What are these so called #Parkland students so happy about? Free flights, paid protests, #FakeNewsMedia 15 mins of fame, press conferences. Yeah not really traumatized but REAL students DIED! #props #lies #NOvideos",Weak Disagreement,1
IThinkBasic,"What? They are selling people protest garb, not buying protestors...that's like saying that they paid the hotdog vendors at the baseball games to go to the games to boost the attendance...like, no.",Strong Disagreement,4
IThinkBasic,"What? They are selling people protest garb, not buying protestors...that's like saying that they paid the hotdog vendors at the baseball games to go to the games to boost the attendance...like, no.",Weak Disagreement,1
I_Sack_Morrison,CNN manipulated people to push their agenda? Im utterly shocked.,Strong Agreement,3
I_Sack_Morrison,CNN manipulated people to push their agenda? Iâm utterly shocked.,Neutral,2
I_Sack_Morrison,CNN manipulated people to push their agenda? Iâm utterly shocked.,Strong Agreement,1
I_Sack_Morrison,CNN manipulated people to push their agenda? Iâm utterly shocked.,Strong Disagreement,1
I_Sack_Morrison,CNN manipulated people to push their agenda? Iâm utterly shocked.,Weak Agreement,1
IamstillBlakeD,"Yo dawg, you caught some capitalism red handed. Nothing else to see here.",Neutral,3
IamstillBlakeD,"Yo dawg, you caught some capitalism red handed. Nothing else to see here.",Weak Agreement,3
IamstillBlakeD,"Yo dawg, you caught some capitalism red handed. Nothing else to see here.",Weak Disagreement,2
IcuNoItAll,"I believe (do not let the media, etc. lowball attendance - DC) it was between 1million to OR exceeding 1.5million. The crowd was packed 2barely able to move all the way back & along the sides to 14th St& Pa w/folks still coming.I was there.#MarchForOurLives WE #VoteBlue2018",Strong Agreement,7
IcuNoItAll,"I believe (do not let the media, etc. lowball attendance - DC) it was between 1million to OR exceeding 1.5million. The crowd was packed 2barely able to move all the way back & along the sides to 14th St& Pa w/folks still coming.I was there.#MarchForOurLives WE #VoteBlue2018",Weak Disagreement,1
IdeasAndBeliefs,Debunked,Neutral,2
IdeasAndBeliefs,Debunked,Strong Disagreement,1
IdeasAndBeliefs,Debunked,Weak Agreement,1
IdeasAndBeliefs,Debunked,Weak Disagreement,1
IgiturOne,Youâre full of crap. They helped him organize his thoughts so he could confront the Dem senator with his pro-gun question. Get the facts right.,Neutral,3
IgiturOne,Youâre full of crap. They helped him organize his thoughts so he could confront the Dem senator with his pro-gun question. Get the facts right.,Strong Disagreement,2
IgiturOne,Youâre full of crap. They helped him organize his thoughts so he could confront the Dem senator with his pro-gun question. Get the facts right.,Weak Agreement,2
IgiturOne,Youâre full of crap. They helped him organize his thoughts so he could confront the Dem senator with his pro-gun question. Get the facts right.,Weak Disagreement,1
Ike19777,https://youtu.be/HvZD7UkJd24   He is in this video too from earlier,Neutral,3
Ike19777,https://youtu.be/HvZD7UkJd24   He is in this video too from earlier,Strong Agreement,2
Imaginer77,Nothing to see here folks just more satanic bs from the dark side,Strong Agreement,3
Imaginer77,Nothing to see here folks just more satanic bs from the dark side,Weak Agreement,1
Imaginer77,Nothing to see here folks just more satanic bs from the dark side,Weak Disagreement,1
In66gal,Everyone that can think for themselves knows the truth,Neutral,2
In66gal,Everyone that can think for themselves knows the truth,Strong Agreement,1
In66gal,Everyone that can think for themselves knows the truth,Weak Agreement,2
IntegralAnswers,Turns out this story was all BS. CNN releases the communications between CNN and Colton Haab and his father.,Neutral,1
IntegralAnswers,Turns out this story was all BS. CNN releases the communications between CNN and Colton Haab and his father.,Strong Disagreement,3
IntegralAnswers,Turns out this story was all BS. CNN releases the communications between CNN and Colton Haab and his father.,Weak Disagreement,1
Ionlytwatdrunk,"There should be a go fund me for this kid, he deserves something for being a brave young man and being on a path to be one of our nation's finest.",Neutral,5
Ionlytwatdrunk,"There should be a go fund me for this kid, he deserves something for being a brave young man and being on a path to be one of our nation's finest.",Strong Agreement,1
Ionlytwatdrunk,"There should be a go fund me for this kid, he deserves something for being a brave young man and being on a path to be one of our nation's finest.",Weak Agreement,2
IsGoogleSkynet,They look pretty tore up,Neutral,1
IsGoogleSkynet,They look pretty tore up,Strong Agreement,2
IsGoogleSkynet,They look pretty tore up,Strong Disagreement,1
IsGoogleSkynet,They look pretty tore up,Weak Agreement,1
IzaihParker,#ThrowThemOut,Strong Agreement,1
IzaihParker,#ThrowThemOut,Weak Agreement,4
JCD1278,Wow.  Imagine being a bad enough human to attack teenagers who just survived a mass shooting.,Strong Agreement,1
JCD1278,Wow.  Imagine being a bad enough human to attack teenagers who just survived a mass shooting.,Strong Disagreement,4
JDignum,"Wowww - look at that, imprint it on your brain and in your heart.  ",Neutral,2
JDignum,"Wowww - look at that, imprint it on your brain and in your heart.  ",Strong Disagreement,1
JDignum,"Wowww - look at that, imprint it on your brain and in your heart.  ",Weak Agreement,5
JMSMark5,Good for you!!!,Strong Agreement,4
JMSMark5,Good for you!!!,Weak Agreement,3
JMSMark5,Good for you!!!,Weak Disagreement,1
JOHNBOSS187,#PatriotColtonHaab,Neutral,1
JOHNBOSS187,#PatriotColtonHaab,Strong Agreement,4
JOHNBOSS187,#PatriotColtonHaab,Weak Agreement,2
JOHNBOSS187,#PatriotColtonHaab,Weak Disagreement,1
JOHNBOSS187,@marcorubio you got played,Neutral,3
JOHNBOSS187,@marcorubio you got played,Strong Agreement,1
JOHNBOSS187,@marcorubio you got played,Weak Agreement,3
JOHNBOSS187,@marcorubio you got played,Weak Disagreement,1
JaHardy65,To all of you people that are blaming Trump------- And how many mass shootings happened under your god Obama? Exactly how did he stop them? WAITING!,Neutral,1
JaHardy65,To all of you people that are blaming Trump------- And how many mass shootings happened under your god Obama? Exactly how did he stop them? WAITING!,Strong Agreement,3
JaHardy65,To all of you people that are blaming Trump------- And how many mass shootings happened under your god Obama? Exactly how did he stop them? WAITING!,Weak Agreement,3
JaHardy65,To all of you people that are blaming Trump------- And how many mass shootings happened under your god Obama? Exactly how did he stop them? WAITING!,Weak Disagreement,1
JackieGlo305,Colton Haab is a patriot. May God Bless Him! He resonates with the American people in a way that mini-Trotsky kid Cameron Kasky could never resonate. And CNN causes mass shootings! Nikolas Cruz did it all for the media coverage. And the FBI failed America! #ParklandStudentsSpeak,Neutral,4
JackieGlo305,Colton Haab is a patriot. May God Bless Him! He resonates with the American people in a way that mini-Trotsky kid Cameron Kasky could never resonate. And CNN causes mass shootings! Nikolas Cruz did it all for the media coverage. And the FBI failed America! #ParklandStudentsSpeak,Strong Agreement,1
JackieGlo305,Colton Haab is a patriot. May God Bless Him! He resonates with the American people in a way that mini-Trotsky kid Cameron Kasky could never resonate. And CNN causes mass shootings! Nikolas Cruz did it all for the media coverage. And the FBI failed America! #ParklandStudentsSpeak,Weak Agreement,3
Jajngn,"Police state red flag? Thatâs a lot of paranoia, someone ask The Mr.s Hogg (father and son)if this is coincidence.",Neutral,2
Jajngn,"Police state red flag? Thatâs a lot of paranoia, someone ask The Mr.s Hogg (father and son)if this is coincidence.",Strong Agreement,1
Jajngn,"Police state red flag? Thatâs a lot of paranoia, someone ask The Mr.s Hogg (father and son)if this is coincidence.",Strong Disagreement,1
Jajngn,"Police state red flag? Thatâs a lot of paranoia, someone ask The Mr.s Hogg (father and son)if this is coincidence.",Weak Agreement,3
Jajngn,"Police state red flag? Thatâs a lot of paranoia, someone ask The Mr.s Hogg (father and son)if this is coincidence.",Weak Disagreement,1
JamesMaryette,March on Brother.,Neutral,2
JamesMaryette,March on Brother.,Strong Agreement,2
JamesMaryette,March on Brother.,Weak Agreement,4
JamesRitch1,So Hogg is the son of an #FBI agent.  PERFECT #FBICorruption,Strong Agreement,3
JamesRitch1,So Hogg is the son of an #FBI agent.  PERFECT #FBICorruption,Weak Agreement,2
JanCatt35,They all look SO saddened by the loss of their classmates....don't they???!!!,Neutral,3
JanCatt35,They all look SO saddened by the loss of their classmates....don't they???!!!,Strong Agreement,1
JanCatt35,They all look SO saddened by the loss of their classmates....don't they???!!!,Weak Agreement,1
JanmalinJanice,Well isnât that special...,Neutral,2
JanmalinJanice,Well isnât that special...,Strong Disagreement,1
JanmalinJanice,Well isnât that special...,Weak Agreement,4
JanmalinJanice,Well isnât that special...,Weak Disagreement,1
JasFazolka,"I suspect that his daddy is also covering his ass for not doing his job, and stopping the nut job. If @fbi hierarchy diggs deeper, maybe they will find out, that his daddy actually provided guns to the shooter. I will believe this too. @BarackObama completely destroyed the law.",Strong Agreement,4
JasFazolka,"I suspect that his daddy is also covering his ass for not doing his job, and stopping the nut job. If @fbi hierarchy diggs deeper, maybe they will find out, that his daddy actually provided guns to the shooter. I will believe this too. @BarackObama completely destroyed the law.",Weak Agreement,1
JasonTAGinJAX,If people stop giving these shit bags exposure and oxygen they wonât have a platform any longer.,Neutral,2
JasonTAGinJAX,If people stop giving these shit bags exposure and oxygen they wonât have a platform any longer.,Weak Agreement,1
JasonTAGinJAX,If people stop giving these shit bags exposure and oxygen they wonât have a platform any longer.,Weak Disagreement,2
JayKliever,Well The Liberal does  to Champion there Criminals.,Strong Agreement,5
JaynieD2,I was there.#enoughisenough.#marchtothepolls,Strong Agreement,3
JaynieD2,I was there.#enoughisenough.#marchtothepolls,Weak Agreement,2
JbCommanche,Looks like party time...sad,Neutral,1
JbCommanche,Looks like party time...sad,Strong Agreement,1
JbCommanche,Looks like party time...sad,Weak Agreement,2
JbCommanche,Looks like party time...sad,Weak Disagreement,1
JcJaneJetson,"Soros is the one who walks behind the rows, and these are his Children of the Corn ",Neutral,2
JcJaneJetson,"Soros is the one who walks behind the rows, and these are his Children of the Corn ",Strong Agreement,3
Jeanobenson,"The kid didn't want to be a CNN cuck/shill, good on him.",Strong Agreement,3
Jeanobenson,"The kid didn't want to be a CNN cuck/shill, good on him.",Weak Agreement,1
Jeanobenson,"The kid didn't want to be a CNN cuck/shill, good on him.",Weak Disagreement,1
Jeffner01,Soros. Now we know it was fake.,Neutral,1
Jeffner01,Soros. Now we know it was fake.,Strong Agreement,1
Jeffner01,Soros. Now we know it was fake.,Weak Agreement,3
JeffreyFrye,"Oh, and let's not forget to take everyone's mind over the FBI's responsibility for #Parkland. Let's curb the FBI's power not the people's granted to them by the Constitution.",Neutral,3
JeffreyFrye,"Oh, and let's not forget to take everyone's mind over the FBI's responsibility for #Parkland. Let's curb the FBI's power not the people's granted to them by the Constitution.",Strong Agreement,3
JeffreyFrye,"Oh, and let's not forget to take everyone's mind over the FBI's responsibility for #Parkland. Let's curb the FBI's power not the people's granted to them by the Constitution.",Weak Agreement,2
JeffreyMDavids1,If a teacher is not willing to take up arms to defend their students lives. They need to go.,Neutral,3
JeffreyMDavids1,If a teacher is not willing to take up arms to defend their students lives. They need to go.,Strong Agreement,1
JeffreyMDavids1,If a teacher is not willing to take up arms to defend their students lives. They need to go.,Weak Agreement,1
JenMax57,"Everything you've said is absolutely true, but these drills are planned long in advance. Ha! Right in the middle of writing this, Twitter checked my location. Stopped the tweet and made me verify location. Unbelievable! Anyway, drill is abt mental health laws",Neutral,1
JenMax57,"Everything you've said is absolutely true, but these drills are planned long in advance. Ha! Right in the middle of writing this, Twitter checked my location. Stopped the tweet and made me verify location. Unbelievable! Anyway, drill is abt mental health laws",Strong Agreement,3
JenMax57,"Everything you've said is absolutely true, but these drills are planned long in advance. Ha! Right in the middle of writing this, Twitter checked my location. Stopped the tweet and made me verify location. Unbelievable! Anyway, drill is abt mental health laws",Weak Agreement,1
JenMax57,"The government +private sector are doing an ENORMOUS pushback on the Florida story. They know they really f'ed up this time +are in an all out media campaign headed by the term ""conspiracy theory"" Your posts are always GREAT!! Don't give up!!!",Neutral,1
JenMax57,"The government +private sector are doing an ENORMOUS pushback on the Florida story. They know they really f'ed up this time +are in an all out media campaign headed by the term ""conspiracy theory"" Your posts are always GREAT!! Don't give up!!!",Strong Agreement,3
JenMax57,"The government +private sector are doing an ENORMOUS pushback on the Florida story. They know they really f'ed up this time +are in an all out media campaign headed by the term ""conspiracy theory"" Your posts are always GREAT!! Don't give up!!!",Weak Agreement,1
JennaNeen,Excellent Reporting  George Soros always has money in Anti-American Everything,Strong Agreement,4
JennaNeen,Excellent Reporting  George Soros always has money in Anti-American Everything,Weak Agreement,1
JensJenson1,"You're attacking a teenager who just went through a mass shooting, witnessing the slaughter of his schoolmates. That takes some kind of balls, man. Attacking a victim of a serious crime. Hell has a special level for you.",Strong Agreement,1
JensJenson1,"You're attacking a teenager who just went through a mass shooting, witnessing the slaughter of his schoolmates. That takes some kind of balls, man. Attacking a victim of a serious crime. Hell has a special level for you.",Strong Disagreement,4
JerilynneGraue,Fox grab this kid so he can be heard @FoxNews @seanhannity @TuckerCarlson @foxandfriends,Neutral,3
JerilynneGraue,Fox grab this kid so he can be heard @FoxNews @seanhannity @TuckerCarlson @foxandfriends,Strong Agreement,2
JeromeDaniels16,Really how sad are you .,Strong Disagreement,1
JeromeDaniels16,Really how sad are you .,Weak Agreement,1
JeromeDaniels16,Really how sad are you .,Weak Disagreement,3
Jgigi8,Very proud of both of you My son and 2 adopted sons and their sister were in JROTC at North HS one of the most decorated in USA but you have something they do not Kevlar curtain. I will make sure that your ingenuity is known to JROTC students here in CA,Neutral,5
Jgigi8,Very proud of both of you My son and 2 adopted sons and their sister were in JROTC at North HS one of the most decorated in USA but you have something they do not Kevlar curtain. I will make sure that your ingenuity is known to JROTC students here in CA,Strong Agreement,1
Jgigi8,Very proud of both of you My son and 2 adopted sons and their sister were in JROTC at North HS one of the most decorated in USA but you have something they do not Kevlar curtain. I will make sure that your ingenuity is known to JROTC students here in CA,Weak Agreement,1
Jgigi8,Very proud of both of you My son and 2 adopted sons and their sister were in JROTC at North HS one of the most decorated in USA but you have something they do not Kevlar curtain. I will make sure that your ingenuity is known to JROTC students here in CA,Weak Disagreement,1
JijiRotelli,"Not surprised...I would have liked to hear him, not a scripted #DavidHogg & company!! @CNN #FakeNewsMedia #StudentsStandUp",Neutral,1
JijiRotelli,"Not surprised...I would have liked to hear him, not a scripted #DavidHogg & company!! @CNN #FakeNewsMedia #StudentsStandUp",Strong Agreement,3
JijiRotelli,"Not surprised...I would have liked to hear him, not a scripted #DavidHogg & company!! @CNN #FakeNewsMedia #StudentsStandUp",Weak Agreement,1
JimRohde3,Using children to boost ratings. CNN Children Needed Now,Strong Agreement,2
JimRohde3,Using children to boost ratings. CNN Children Needed Now,Weak Disagreement,3
Jimmy14218993,The gun industry and the NRA owe David Hogg and his minions a huge dept of gratitude. They have greatly increased gun sales and NRA memberships. Thanks Guys!!,Neutral,1
Jimmy14218993,The gun industry and the NRA owe David Hogg and his minions a huge dept of gratitude. They have greatly increased gun sales and NRA memberships. Thanks Guys!!,Strong Agreement,2
Jimmy14218993,The gun industry and the NRA owe David Hogg and his minions a huge dept of gratitude. They have greatly increased gun sales and NRA memberships. Thanks Guys!!,Strong Disagreement,2
Jimmy14218993,The gun industry and the NRA owe David Hogg and his minions a huge dept of gratitude. They have greatly increased gun sales and NRA memberships. Thanks Guys!!,Weak Disagreement,3
Joersweeney,#FakeNews,Strong Disagreement,1
Joersweeney,#FakeNews,Weak Disagreement,4
JohnAStroud1,He's a plant black hat response team member,Neutral,2
JohnAStroud1,He's a plant black hat response team member,Strong Agreement,4
JohnAStroud1,He's a plant black hat response team member,Strong Disagreement,1
JohnAStroud1,He's a plant black hat response team member,Weak Agreement,1
JohnKrone2,Wonder if Obamaâs OFA was involved?,Strong Agreement,1
JohnKrone2,Wonder if Obamaâs OFA was involved?,Weak Agreement,6
JohnKrone2,Wonder if Obamaâs OFA was involved?,Weak Disagreement,1
JohnLEE79289477,Once the top dogs are out should be better.  At least for awhile,Neutral,1
JohnLEE79289477,Once the top dogs are out should be better.  At least for awhile,Strong Agreement,1
JohnLEE79289477,Once the top dogs are out should be better.  At least for awhile,Weak Agreement,3
JohnMey86222636,"You meant 200,000, right?",Neutral,1
JohnMey86222636,"You meant 200,000, right?",Strong Disagreement,2
JohnMey86222636,"You meant 200,000, right?",Weak Agreement,1
JohnMey86222636,"You meant 200,000, right?",Weak Disagreement,4
JohnnyMcGarrity,"Yes, it's a ""conspiracy"" in which children want to be safe going to school. Fuck sake people, does no-one posses any common sense any more? Looking in from outside, you guys appear crazy, fighting for the right to be able to do what the fuck you want!!!!!!",Neutral,1
JohnnyMcGarrity,"Yes, it's a ""conspiracy"" in which children want to be safe going to school. Fuck sake people, does no-one posses any common sense any more? Looking in from outside, you guys appear crazy, fighting for the right to be able to do what the fuck you want!!!!!!",Strong Disagreement,3
JohnnyMcGarrity,"Yes, it's a ""conspiracy"" in which children want to be safe going to school. Fuck sake people, does no-one posses any common sense any more? Looking in from outside, you guys appear crazy, fighting for the right to be able to do what the fuck you want!!!!!!",Weak Agreement,1
JohnnyMcGarrity,"Yes, it's a ""conspiracy"" in which children want to be safe going to school. Fuck sake people, does no-one posses any common sense any more? Looking in from outside, you guys appear crazy, fighting for the right to be able to do what the fuck you want!!!!!!",Weak Disagreement,1
JosephSkiles,Proud to have just signed up and joined the NRA.,Strong Agreement,1
JosephSkiles,Proud to have just signed up and joined the NRA.,Strong Disagreement,1
JosephSkiles,Proud to have just signed up and joined the NRA.,Weak Disagreement,3
JoshDrake22,Poorly sourced and poorly written.,Strong Disagreement,4
JoshDrake22,Poorly sourced and poorly written.,Weak Disagreement,1
JoshNoneYaBiz,Red flag,Neutral,3
JoshNoneYaBiz,Red flag,Strong Agreement,1
JoshNoneYaBiz,Red flag,Weak Agreement,4
JoshRunsThis,David Hogg is a crisis actor. He's not real! Look it up. #DavidHogg,Strong Agreement,4
JoshRunsThis,David Hogg is a crisis actor. He's not real! Look it up. #DavidHogg,Weak Disagreement,1
JuddLee,Damn. Will someone please act like they're going to play the part and then call bs on live tv?,Neutral,2
JuddLee,Damn. Will someone please act like they're going to play the part and then call bs on live tv?,Strong Agreement,3
JuddLee,Damn. Will someone please act like they're going to play the part and then call bs on live tv?,Weak Agreement,1
JuddLee,Damn. Will someone please act like they're going to play the part and then call bs on live tv?,Weak Disagreement,2
Julie2018Jack,CNN is sowing discord like Russian Bots,Neutral,1
Julie2018Jack,CNN is sowing discord like Russian Bots,Weak Agreement,1
Julie2018Jack,CNN is sowing discord like Russian Bots,Weak Disagreement,3
JustDoWrite445,"And another point... the astounding number of cities/school districts (like Baltimore City @MayorPugh50) who bragged about sending 3,000 students on 60 busses (with free t-shirts & meals) at an estimated cost to the City Schools of over $100,000.",Strong Agreement,3
JustDoWrite445,"And another point... the astounding number of cities/school districts (like Baltimore City @MayorPugh50) who bragged about sending 3,000 students on 60 busses (with free t-shirts & meals) at an estimated cost to the City Schools of over $100,000.",Weak Agreement,3
JustDoWrite445,"And another point... the astounding number of cities/school districts (like Baltimore City @MayorPugh50) who bragged about sending 3,000 students on 60 busses (with free t-shirts & meals) at an estimated cost to the City Schools of over $100,000.",Weak Disagreement,2
JustOneTulip,With the commienazis it is always staged phony bullsit conartits showing up for the national psychopaths party by way of #Soros funds.,Strong Agreement,3
JustOneTulip,With the commienazis it is always staged phony bullsit conartits showing up for the national psychopaths party by way of #Soros funds.,Strong Disagreement,1
JustOneTulip,With the commienazis it is always staged phony bullsit conartits showing up for the national psychopaths party by way of #Soros funds.,Weak Agreement,1
Just_a_Texan,This kid is a complete fraud.....,Strong Agreement,4
Just_a_Texan,This kid is a complete fraud.....,Weak Agreement,1
Jwdny_1118s,Not surprised #CNNisPropaganda,Neutral,1
Jwdny_1118s,Not surprised #CNNisPropaganda,Strong Agreement,3
Jwdny_1118s,Not surprised #CNNisPropaganda,Weak Disagreement,1
KABennett4,"Glenn , Colton HAAB and you are right wing nuts. Liars.",Strong Disagreement,3
KABennett4,"Glenn , Colton HAAB and you are right wing nuts. Liars.",Weak Disagreement,2
KLelevier,@TrumpUpdate,Neutral,5
Kam222Kay,That s just one example of why cnn is known as very fake news.,Weak Agreement,2
Kam222Kay,That s just one example of why cnn is known as very fake news.,Weak Disagreement,1
Kam222Kay,Thatâs just one example of why cnn is known as very fake news.,Strong Agreement,2
Kam222Kay,Thatâs just one example of why cnn is known as very fake news.,Weak Agreement,1
Kam222Kay,Thatâs just one example of why cnn is known as very fake news.,Weak Disagreement,2
KandiKropp,Hereâs how it works...,Neutral,1
KandiKropp,Hereâs how it works...,Strong Disagreement,2
KandiKropp,Hereâs how it works...,Weak Agreement,1
KandiKropp,Hereâs how it works...,Weak Disagreement,1
KaranStJohn,That's why CNN has no credibility. They try to silence opposing views.,Strong Agreement,3
KaranStJohn,That's why CNN has no credibility. They try to silence opposing views.,Weak Agreement,1
KaranStJohn,That's why CNN has no credibility. They try to silence opposing views.,Weak Disagreement,1
KarmaPolice2016,And how many did the White House in there powwow today you big puss bag.,Neutral,5
KarmaPolice2016,And how many did the White House in there powwow today you big puss bag.,Strong Disagreement,2
KarmaPolice2016,And how many did the White House in there powwow today you big puss bag.,Weak Agreement,1
Karmac0de,"I'm all for exposing stuff like this if proof is provided, but how is this supposed to be valid? Anyone could have made this.",Strong Agreement,1
Karmac0de,"I'm all for exposing stuff like this if proof is provided, but how is this supposed to be valid? Anyone could have made this.",Strong Disagreement,1
Karmac0de,"I'm all for exposing stuff like this if proof is provided, but how is this supposed to be valid? Anyone could have made this.",Weak Disagreement,3
Kate4Djt,Already trying. Read bottom,Neutral,3
Kate4Djt,Already trying. Read bottom,Weak Agreement,2
KathyMcQ1,"Poor Jacob.  No wonder you were an epic failure already at 19, barred for life.  You can't read. .. sad.",Neutral,3
KathyMcQ1,"Poor Jacob.  No wonder you were an epic failure already at 19, barred for life.  You can't read. .. sad.",Strong Disagreement,2
KathySmallwoo18,"The youngins saw 300$ and because they are young and stupid, said âletâs do thisâ. Come on Kids Do Not Be Bought  and NOT by Soros!  Parents Wake UP!",Strong Agreement,5
KathySmallwoo18,"The youngins saw 300$ and because they are young and stupid, said âletâs do thisâ. Come on Kids Do Not Be Bought  and NOT by Soros!  Parents Wake UP!",Strong Disagreement,1
KathySmallwoo18,"The youngins saw 300$ and because they are young and stupid, said âletâs do thisâ. Come on Kids Do Not Be Bought  and NOT by Soros!  Parents Wake UP!",Weak Agreement,1
KathySmallwoo18,"The youngins saw 300$ and because they are young and stupid, said âletâs do thisâ. Come on Kids Do Not Be Bought  and NOT by Soros!  Parents Wake UP!",Weak Disagreement,1
KayTaylor3,Too busy to even answer that one.,Neutral,2
KayTaylor3,Too busy to even answer that one.,Strong Agreement,1
KayTaylor3,Too busy to even answer that one.,Weak Agreement,1
KayTaylor3,Too busy to even answer that one.,Weak Disagreement,1
KeithDB80,"Why would you invent this nutty conspiracy theory lie that just creates them being ""pawns"" instead of acting for themselves like real people? If everyone is a pawn, who are you a pawn to?",Neutral,1
KeithDB80,"Why would you invent this nutty conspiracy theory lie that just creates them being ""pawns"" instead of acting for themselves like real people? If everyone is a pawn, who are you a pawn to?",Strong Disagreement,6
KeithDB80,"Why would you invent this nutty conspiracy theory lie that just creates them being ""pawns"" instead of acting for themselves like real people? If everyone is a pawn, who are you a pawn to?",Weak Agreement,1
KellyRowan12,Fake news. About 210k people.,Strong Disagreement,3
KellyRowan12,Fake news. About 210k people.,Weak Disagreement,2
KenDWebber,This is helpful knowledge... https://youtu.be/mVs9psi_G5k,Neutral,6
KenDWebber,This is helpful knowledge... https://youtu.be/mVs9psi_G5k,Strong Agreement,1
KenDWebber,This is helpful knowledge... https://youtu.be/mVs9psi_G5k,Weak Agreement,1
LChidsey,I Boycott CNN,Neutral,4
LChidsey,I Boycott CNN,Strong Disagreement,2
LChidsey,I Boycott CNN,Weak Agreement,1
LChidsey,I Boycott CNN,Weak Disagreement,1
LRM_Nick,"Adding @JacobAWohl to my list of Twitter users creating fake news... there we go. You are on the list, sir.",Strong Agreement,1
LRM_Nick,"Adding @JacobAWohl to my list of Twitter users creating fake news... there we go. You are on the list, sir.",Strong Disagreement,4
LRM_Nick,"Adding @JacobAWohl to my list of Twitter users creating fake news... there we go. You are on the list, sir.",Weak Disagreement,3
LauraLaura1650,They all look so sad from losing classmates.,Neutral,1
LauraLaura1650,They all look so sad from losing classmates.,Strong Agreement,2
LauraLaura1650,They all look so sad from losing classmates.,Strong Disagreement,1
LauraLaura1650,They all look so sad from losing classmates.,Weak Disagreement,1
Lauradesigns1,#CNNFakeNews #CNNisPropaganda,Neutral,1
Lauradesigns1,#CNNFakeNews #CNNisPropaganda,Strong Agreement,3
Lauradesigns1,#CNNFakeNews #CNNisPropaganda,Weak Disagreement,1
LennardSbkohut,"https://www.youtube.com/watch?v=2aQykuIaJVI&sns=em â¦
Amazing#studentstegisteringVoters #makeChange",Neutral,5
LennardSbkohut,"https://www.youtube.com/watch?v=2aQykuIaJVI&sns=em â¦
Amazing#studentstegisteringVoters #makeChange",Strong Agreement,1
