tweet_id,user_id,screen_name,text,time,Fake News
9.67E+17,2561581740,AlexHamUSA,He should have gone and asked his original question anyway.,2/22/2018 11:36,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,3022469442,Flying59Vette,"I’d say I’m surprised by this, but I’d be lying.",2/22/2018 11:13,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,194327897,17erudolph,@jchambers1535,2/22/2018 9:45,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,2435946276,JamesMaryette,March on Brother.,2/22/2018 8:49,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,28445279,AngryDingo,"You don't think @Cnn would leave this up to amateurs, do you?",2/22/2018 7:43,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,9.61E+17,Gizmo94544786,No worries Colton. They won't listen to reason. They are unreasonable people.,2/22/2018 7:29,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,7.94E+17,SawyerBrittain,@cnnbrk @CNN stop the bias! #stopbiascnn #CNNFakeNews not a Russian @POTUS @realDonaldTrump ,2/22/2018 6:56,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,8.04E+17,Trice0610,They haven't gotten to all of us. Phew! Good job on calling out these fakers. No integrity @cnn. Shameful that a child has to call out the adults in the room. His parents shld be proud in raising a future leader,2/22/2018 6:54,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,7.24E+17,SWPerth11,@CNN bias and scripted? Well colour me shocked!,2/22/2018 6:52,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,9.40E+17,Canadas_Awesome,"Shape the narrative.

In CNNs case it's also called shape the bullshit.",2/22/2018 6:47,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,52800242,GiggleWhit22,Good for him! He’s seeing what the media crap show is all about. Especially at CNN. What a joke.,2/22/2018 6:34,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,7.43E+17,BoberFett,"I'm shocked, SHOCKED I TELL YOU, that CNN would do such a thing.",2/22/2018 6:31,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,3416055909,jaubergine1,Out of the mouth’s  of babe’s @CNN  @cnnbrk The #truth has been spoken ruling out your propoganda!,2/22/2018 6:25,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,225944590,IKnowFB,Wow @cnn any response??,2/22/2018 6:20,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,26946028,TotesMcGotes,Jesus.,2/22/2018 6:20,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,1946095712,AmericaUprise,This is why @CNN is going broke.,2/22/2018 6:12,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,9.54E+17,CraigForreste12,@Shmosephine,2/22/2018 6:11,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,229798620,Jeanobenson,"The kid didn't want to be a CNN cuck/shill, good on him.",2/22/2018 6:04,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,9.66E+17,Glassmannews,"Of Course, it doesn't fit their Agenda.",2/22/2018 6:01,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,9.56E+17,Couch_Potato17,Never let a good crisis go to waste per the Rahmfather,2/22/2018 6:01,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,7.69E+17,JOHNBOSS187,@marcorubio you got played,2/22/2018 6:00,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,9.12E+17,NFL_Kneelers,@CNN is a bunch of posers! IOI would be proud of them! What a big fail! Thank you for sharing.,2/22/2018 5:55,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,8.65E+17,CatyKean,He better be careful because some CNN whack job may show up at his house with cameras rolling to harass him like they did to that woman.,2/22/2018 5:53,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,33081198,thedenyseshow,"And there you go.....
#ParklandSchoolShooting",2/22/2018 5:53,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,2946461925,briantopping66,Approve questions? We are living in dangerous times. Everyone must be heard! What blows my mind is that democrats are responsible for 80% of gun related violence. #DemandTheTruth,2/22/2018 5:52,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.69E+17,9.16E+17,jakethoml,What does this image even try to prove?,3/1/2018 17:01,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
9.67E+17,3181039567,cindygilmore74,Nobody will talk about this though...because it’s a “woman’s body”,2/22/2018 13:05,CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. This is who CNN censored.
